x_m,y_m,z_m,T_ice,T_ftst_interp,abs_err,pct_err
0.0086,0.0018,0.005001,26.5226,26.5224,0.00019999999999953388,0.0007540738841573841
0.0086,0.0019,0.005001,26.5927,26.5925,0.00019999999999953388,0.0007520860988148115
0.0086,0.002,0.005001,26.6607,26.6605,0.00019999999999953388,0.0007501678500546738
0.0086,0.0021,0.005001,26.7266,26.7263,0.00030000000000285354,0.0011224772324307706
0.0086,0.0022,0.005001,26.7903,26.7901,0.00019999999999953388,0.0007465388592122015
0.0086,0.0023,0.005001,26.8519,26.8516,0.0002999999999993008,0.001117239375981922
0.0086,0.0024,0.005001,26.9112,26.9109,0.0002999999999993008,0.0011147774904102742
0.0086,0.0025,0.005001,26.9682,26.968,0.00019999999999953388,0.0007416141974604404
0.0086,0.0026,0.005001,27.023,27.0228,0.00019999999999953388,0.0007401102764294361
0.0086,0.0027,0.005001,27.0756,27.0753,0.00030000000000285354,0.0011080086867986025
0.0086,0.0028,0.005001,27.1258,27.1255,0.00030000000000285354,0.0011059581652996132
0.0086,0.0029,0.005001,27.1737,27.1735,0.00019999999999953388,0.0007360057702834967
0.0086,0.003,0.005001,27.2194,27.2191,0.0002999999999993008,0.0011021550805649274
0.0086,0.0031,0.005001,27.2627,27.2624,0.0002999999999993008,0.001100404582082075
0.0086,0.0032,0.005001,27.3038,27.3035,0.0002999999999993008,0.0010987481595942318
0.0086,0.0033,0.005001,27.3425,27.3422,0.00030000000000285354,0.0010971930145482036
0.0086,0.0034,0.005001,27.379,27.3787,0.00030000000000285354,0.0010957303042581634
0.0086,0.0035,0.005001,27.4132,27.4129,0.0002999999999993008,0.0010943632994297999
0.0086,0.0036,0.005001,27.4451,27.4448,0.0002999999999993008,0.0010930912986263119
0.0086,0.0037,0.005001,27.4747,27.4744,0.0002999999999993008,0.0010919136514658575
0.0086,0.0038,0.005001,27.5021,27.5018,0.0002999999999993008,0.001090825791482432
0.0086,0.0039,0.005001,27.5273,27.527,0.0002999999999993008,0.0010898271897327016
0.0086,0.004,0.005001,27.5502,27.5499,0.0002999999999993008,0.0010889213145432335
0.0086,0.0041,0.005001,27.5709,27.5706,0.00030000000000285354,0.0010881037615850142
0.0086,0.0042,0.005001,27.5894,27.5891,0.00030000000000285354,0.00108737413645401
0.0086,0.0043,0.005001,27.6057,27.6054,0.0002999999999993008,0.0010867320879357886
0.0086,0.0044,0.005001,27.6199,27.6195,0.0004000000000026205,0.0014482311666682574
0.0086,0.0045,0.005001,27.6318,27.6314,0.00039999999999906777,0.0014476074667558875
0.0086,0.0046,0.005001,27.6416,27.6412,0.00039999999999906777,0.001447094234773144
0.0086,0.0047,0.005001,27.6491,27.6487,0.00039999999999906777,0.001446701700956101
0.0086,0.0048,0.005001,27.6545,27.6541,0.00039999999999906777,0.001446419208443665
0.0086,0.0049,0.005001,27.6578,27.6574,0.0004000000000026205,0.0014462466284469698
0.0086,0.005,0.005001,27.6589,27.6585,0.00039999999999906777,0.0014461891109156667
0.0086,0.0051,0.005001,27.6578,27.6574,0.0004000000000026205,0.0014462466284469698
0.0086,0.0052,0.005001,27.6546,27.6541,0.0004999999999988347,0.001808017472676577
0.0086,0.0053,0.005001,27.6492,27.6487,0.0004999999999988347,0.0018083705857631202
0.0086,0.0054,0.005001,27.6416,27.6412,0.00039999999999906777,0.001447094234773144
0.0086,0.0055,0.005001,27.6319,27.6314,0.0005000000000023874,0.0018095027848333606
0.0086,0.0056,0.005001,27.62,27.6195,0.0005000000000023874,0.0018102824040636108
0.0086,0.0057,0.005001,27.6059,27.6054,0.0004999999999988347,0.0018112070245810375
0.0086,0.0058,0.005001,27.5896,27.5891,0.0005000000000023874,0.0018122770899265278
0.0086,0.0059,0.005001,27.5711,27.5706,0.0005000000000023874,0.001813493114175239
0.0086,0.006,0.005001,27.5504,27.5499,0.0004999999999988347,0.0018148556826718181
0.0086,0.0061,0.005001,27.5275,27.527,0.0004999999999988347,0.00181636545272479
0.0086,0.0062,0.005001,27.5023,27.5018,0.0005000000000023874,0.0018180297647919237
0.0086,0.0063,0.005001,27.475,27.4744,0.0006000000000021544,0.0021838034576965697
0.0086,0.0064,0.005001,27.4453,27.4448,0.0004999999999988347,0.0018218055550451864
0.0086,0.0065,0.005001,27.4134,27.4129,0.0004999999999988347,0.0018239255254686266
0.0086,0.0066,0.005001,27.3792,27.3787,0.0005000000000023874,0.0018262038335757405
0.0086,0.0067,0.005001,27.3428,27.3422,0.0006000000000021544,0.002194361952697355
0.0086,0.0068,0.005001,27.3041,27.3035,0.0005999999999986017,0.0021974721745033885
0.0086,0.0069,0.005001,27.263,27.2624,0.0006000000000021544,0.0022007849466387864
0.0086,0.007,0.005001,27.2197,27.2191,0.0005999999999986017,0.002204285866481187
0.0086,0.0071,0.005001,27.1741,27.1735,0.0005999999999986017,0.0022079848090592867
0.0086,0.0072,0.005001,27.1261,27.1255,0.0006000000000021544,0.002211891867987408
0.0086,0.0073,0.005001,27.0759,27.0753,0.0006000000000021544,0.0022159928201911376
0.0086,0.0074,0.005001,27.0234,27.0228,0.0005999999999986017,0.0022202979639815105
0.0086,0.0075,0.005001,26.9686,26.968,0.0005999999999986017,0.002224809593373699
0.0086,0.0076,0.005001,26.9115,26.9109,0.0005999999999986017,0.0022295301265205557
0.0086,0.0077,0.005001,26.8522,26.8516,0.0005999999999986017,0.0022344537877662884
0.0086,0.0078,0.005001,26.7906,26.7901,0.0005000000000023874,0.001866326248767735
0.0086,0.0079,0.005001,26.7269,26.7263,0.0006000000000021544,0.002244929266028353
0.0086,0.008,0.005001,26.661,26.6605,0.0005000000000023874,0.001875398522194849
0.0086,0.0081,0.005001,26.593,26.5925,0.0004999999999988347,0.0018801940360200651
0.0086,0.0082,0.005001,26.5229,26.5224,0.0004999999999988347,0.0018851633871062965
0.0086,0.0083,0.005001,26.4508,26.4503,0.0005000000000023874,0.0018903019946556192
0.0086,0.0084,0.005001,26.3767,26.3762,0.0004999999999988347,0.001895612415498587
0.0086,0.0085,0.005001,26.3007,26.3003,0.00039999999999906777,0.001520872068040214
0.0086,0.0086,0.005001,26.2229,26.2225,0.00039999999999906777,0.001525384301503848
0.0086,0.0087,0.005001,26.1434,26.143,0.00039999999999906777,0.0015300228738383396
0.0086,0.0088,0.005001,26.0622,26.0619,0.0002999999999993008,0.0011510923866722277
0.0086,0.0089,0.005001,25.9795,25.9792,0.00030000000000285354,0.001154756635050105
0.0086,0.009,0.005001,25.8953,25.895,0.0002999999999993008,0.0011585113900950724
0.0086,0.0091,0.005001,25.8098,25.8095,0.0002999999999993008,0.0011623491851904674
0.0086,0.0092,0.005001,25.723,25.7228,0.00019999999999953388,0.0007775142868231783
0.0086,0.0093,0.005001,25.6351,25.6349,0.0002000000000030866,0.0007801802996792632
0.0086,0.0094,0.005001,25.5463,25.5461,0.00019999999999953388,0.0007828922387959356
0.0086,0.0095,0.005001,25.4566,25.4564,0.0002000000000030866,0.0007856508724773879
0.0086,0.0096,0.005001,25.3661,25.366,9.999999999976694e-05,0.00039422694067973795
0.0086,0.0097,0.005001,25.2751,25.275,9.999999999976694e-05,0.000395646308025539
0.0086,0.0098,0.005001,25.1837,25.1836,0.00010000000000331966,0.0003970822397158308
0.0086,0.0099,0.005001,25.0919,25.0919,0.0,0.0
0.0086,0.01,0.005001,25.0,25.0,0.0,0.0
0.0087,0.0,0.005001,25.0,25.0,0.0,0.0
0.0087,0.0001,0.005001,25.0859,25.0859,0.0,0.0
0.0087,0.0002,0.005001,25.1717,25.1717,0.0,0.0
0.0087,0.0003,0.005001,25.2572,25.2571,9.999999999976694e-05,0.000395926706047238
0.0087,0.0004,0.005001,25.3423,25.3422,0.00010000000000331966,0.0003945971754865017
0.0087,0.0005,0.005001,25.4268,25.4267,9.999999999976694e-05,0.0003932858244048131
0.0087,0.0006,0.005001,25.5107,25.5106,9.999999999976694e-05,0.00039199237966721035
0.0087,0.0007,0.005001,25.5938,25.5937,0.00010000000000331966,0.0003907196274227186
0.0087,0.0008,0.005001,25.676,25.6758,0.00019999999999953388,0.0007789375292083117
0.0087,0.0009,0.005001,25.7571,25.7569,0.00019999999999953388,0.0007764849303668742
0.0087,0.001,0.005001,25.837,25.8368,0.00019999999999953388,0.000774083678443806
0.0087,0.0011,0.005001,25.9157,25.9155,0.00019999999999953388,0.0007717329649576365
0.0087,0.0012,0.005001,25.993,25.9928,0.00019999999999953388,0.0007694379255935299
0.0087,0.0013,0.005001,26.0689,26.0687,0.00019999999999953388,0.0007671976953363057
0.0087,0.0014,0.005001,26.1432,26.143,0.00019999999999953388,0.0007650172893889281
0.0087,0.0015,0.005001,26.2159,26.2157,0.0002000000000030866,0.0007628957998889184
0.0087,0.0016,0.005001,26.2869,26.2867,0.00019999999999953388,0.0007608352449300842
0.0087,0.0017,0.005001,26.3561,26.3559,0.0002000000000030866,0.0007588376125567857
0.0087,0.0018,0.005001,26.4236,26.4233,0.0002999999999993008,0.0011353487034290917
0.0087,0.0019,0.005001,26.489,26.4888,0.00019999999999953388,0.0007550303899714083
0.0087,0.002,0.005001,26.5526,26.5524,0.0002000000000030866,0.0007532219067175307
0.0087,0.0021,0.005001,26.6142,26.6139,0.0002999999999993008,0.0011272178010208445
0.0087,0.0022,0.005001,26.6738,26.6735,0.0002999999999993008,0.0011246991429765898
0.0087,0.0023,0.005001,26.7313,26.731,0.0002999999999993008,0.0011222798741523593
0.0087,0.0024,0.005001,26.7867,26.7864,0.0002999999999993008,0.001119958785514041
0.0087,0.0025,0.005001,26.84,26.8398,0.00019999999999953388,0.0007451564828596366
0.0087,0.0026,0.005001,26.8912,26.891,0.0002000000000030866,0.0007437377283389331
0.0087,0.0027,0.005001,26.9403,26.9401,0.00019999999999953388,0.0007423822303371768
0.0087,0.0028,0.005001,26.9873,26.987,0.00030000000000285354,0.001111633990813614
0.0087,0.0029,0.005001,27.032,27.0318,0.00019999999999953388,0.0007398638650470793
0.0087,0.003,0.005001,27.0747,27.0744,0.0002999999999993008,0.001108045518507277
0.0087,0.0031,0.005001,27.1152,27.1149,0.00030000000000285354,0.0011063905116054555
0.0087,0.0032,0.005001,27.1535,27.1533,0.00019999999999953388,0.0007365532988363435
0.0087,0.0033,0.005001,27.1897,27.1895,0.00019999999999953388,0.0007355726617047138
0.0087,0.0034,0.005001,27.2238,27.2235,0.0002999999999993008,0.0011019769466396676
0.0087,0.0035,0.005001,27.2557,27.2554,0.0002999999999993008,0.0011006871957032467
0.0087,0.0036,0.005001,27.2855,27.2852,0.0002999999999993008,0.0010994850744875113
0.0087,0.0037,0.005001,27.3132,27.3129,0.0002999999999993008,0.0010983700188893645
0.0087,0.0038,0.005001,27.3388,27.3385,0.0002999999999993008,0.001097341507305697
0.0087,0.0039,0.005001,27.3623,27.362,0.00030000000000285354,0.0010963990600309278
0.0087,0.004,0.005001,27.3838,27.3834,0.00039999999999906777,0.0014607176505782732
0.0087,0.0041,0.005001,27.4031,27.4028,0.0002999999999993008,0.001094766650485857
0.0087,0.0042,0.005001,27.4204,27.4201,0.0002999999999993008,0.0010940759434555655
0.0087,0.0043,0.005001,27.4356,27.4353,0.0002999999999993008,0.001093469798361581
0.0087,0.0044,0.005001,27.4488,27.4485,0.0002999999999993008,0.0010929439538314605
0.0087,0.0045,0.005001,27.46,27.4596,0.0004000000000026205,0.001456664238902425
0.0087,0.0046,0.005001,27.469,27.4687,0.00030000000000285354,0.001092140230815984
0.0087,0.0047,0.005001,27.4761,27.4758,0.0002999999999993008,0.0010918580147811733
0.0087,0.0048,0.005001,27.4812,27.4808,0.0004000000000026205,0.0014555405149797168
0.0087,0.0049,0.005001,27.4842,27.4838,0.0004000000000026205,0.001455381637459362
0.0087,0.005,0.005001,27.4852,27.4849,0.0002999999999993008,0.0010914965144852137
0.0087,0.0051,0.005001,27.4843,27.4838,0.0005000000000023874,0.0018192204276709586
0.0087,0.0052,0.005001,27.4812,27.4808,0.0004000000000026205,0.0014555405149797168
0.0087,0.0053,0.005001,27.4762,27.4758,0.00039999999999906777,0.0014558053879322951
0.0087,0.0054,0.005001,27.4691,27.4687,0.0004000000000026205,0.0014561816732350384
0.0087,0.0055,0.005001,27.46,27.4596,0.0004000000000026205,0.001456664238902425
0.0087,0.0056,0.005001,27.4489,27.4485,0.00039999999999906777,0.00145725329612135
0.0087,0.0057,0.005001,27.4357,27.4353,0.00039999999999906777,0.0014579544170516998
0.0087,0.0058,0.005001,27.4205,27.4201,0.00039999999999906777,0.0014587626046171777
0.0087,0.0059,0.005001,27.4033,27.4028,0.0005000000000023874,0.0018245977674308173
0.0087,0.006,0.005001,27.3839,27.3834,0.0004999999999988347,0.0018258903954470201
0.0087,0.0061,0.005001,27.3625,27.362,0.0005000000000023874,0.0018273184102416417
0.0087,0.0062,0.005001,27.339,27.3385,0.0004999999999988347,0.0018288891327364444
0.0087,0.0063,0.005001,27.3134,27.3129,0.0005000000000023874,0.0018306032936301199
0.0087,0.0064,0.005001,27.2858,27.2852,0.0005999999999986017,0.0021989459718922653
0.0087,0.0065,0.005001,27.256,27.2554,0.0005999999999986017,0.002201350161427134
0.0087,0.0066,0.005001,27.2241,27.2235,0.0005999999999986017,0.0022039296064831513
0.0087,0.0067,0.005001,27.19,27.1895,0.0005000000000023874,0.0018389113644809454
0.0087,0.0068,0.005001,27.1538,27.1533,0.0004999999999988347,0.0018413629031620484
0.0087,0.0069,0.005001,27.1155,27.1149,0.0006000000000021544,0.002212756541469389
0.0087,0.007,0.005001,27.075,27.0744,0.0005999999999986017,0.0022160664819892133
0.0087,0.0071,0.005001,27.0323,27.0318,0.0004999999999988347,0.0018496391354003035
0.0087,0.0072,0.005001,26.9875,26.987,0.0005000000000023874,0.0018527095877808944
0.0087,0.0073,0.005001,26.9406,26.9401,0.0004999999999988347,0.0018559349086464897
0.0087,0.0074,0.005001,26.8915,26.891,0.0005000000000023874,0.0018593235780911027
0.0087,0.0075,0.005001,26.8403,26.8398,0.0004999999999988347,0.0018628703851999275
0.0087,0.0076,0.005001,26.787,26.7864,0.0005999999999986017,0.0022398924851554087
0.0087,0.0077,0.005001,26.7315,26.731,0.0004999999999988347,0.0018704524624462379
0.0087,0.0078,0.005001,26.674,26.6735,0.0004999999999988347,0.0018744845167534528
0.0087,0.0079,0.005001,26.6145,26.6139,0.0005999999999986017,0.00225441018992872
0.0087,0.008,0.005001,26.5529,26.5524,0.0005000000000023874,0.0018830334916426024
0.0087,0.0081,0.005001,26.4893,26.4888,0.0004999999999988347,0.001887554597512263
0.0087,0.0082,0.005001,26.4238,26.4233,0.0004999999999988347,0.0018922335167493541
0.0087,0.0083,0.005001,26.3564,26.3559,0.0005000000000023874,0.0018970724378229518
0.0087,0.0084,0.005001,26.2871,26.2867,0.00039999999999906777,0.0015216589125428542
0.0087,0.0085,0.005001,26.2161,26.2157,0.0004000000000026205,0.0015257799596530577
0.0087,0.0086,0.005001,26.1434,26.143,0.00039999999999906777,0.0015300228738383396
0.0087,0.0087,0.005001,26.0691,26.0687,0.00039999999999906777,0.0015343836189168497
0.0087,0.0088,0.005001,25.9932,25.9928,0.0004000000000026205,0.0015388640105974067
0.0087,0.0089,0.005001,25.9158,25.9155,0.0002999999999993008,0.0011575949806654213
0.0087,0.009,0.005001,25.8371,25.8368,0.0002999999999993008,0.0011611210236415436
0.0087,0.0091,0.005001,25.7571,25.7569,0.00019999999999953388,0.0007764849303668742
0.0087,0.0092,0.005001,25.676,25.6758,0.00019999999999953388,0.0007789375292083117
0.0087,0.0093,0.005001,25.5939,25.5937,0.0002000000000030866,0.0007814362016069406
0.0087,0.0094,0.005001,25.5108,25.5106,0.00019999999999953388,0.0007839816861859528
0.0087,0.0095,0.005001,25.4269,25.4267,0.00019999999999953388,0.0007865685553469988
0.0087,0.0096,0.005001,25.3423,25.3422,0.00010000000000331966,0.0003945971754865017
0.0087,0.0097,0.005001,25.2572,25.2571,9.999999999976694e-05,0.000395926706047238
0.0087,0.0098,0.005001,25.1717,25.1717,0.0,0.0
0.0087,0.0099,0.005001,25.0859,25.0859,0.0,0.0
0.0087,0.01,0.005001,25.0,25.0,0.0,0.0
0.0088,0.0,0.005001,25.0,25.0,0.0,0.0
0.0088,0.0001,0.005001,25.0798,25.0798,0.0,0.0
0.0088,0.0002,0.005001,25.1595,25.1595,0.0,0.0
0.0088,0.0003,0.005001,25.239,25.2389,9.999999999976694e-05,0.00039621221125941194
0.0088,0.0004,0.005001,25.318,25.3179,9.999999999976694e-05,0.00039497590646876923
0.0088,0.0005,0.005001,25.3966,25.3965,9.999999999976694e-05,0.0003937534945613311
0.0088,0.0006,0.005001,25.4745,25.4744,9.999999999976694e-05,0.0003925494121563251
0.0088,0.0007,0.005001,25.5517,25.5515,0.00019999999999953388,0.0007827267853001016
0.0088,0.0008,0.005001,25.628,25.6278,0.00019999999999953388,0.0007803964413903782
0.0088,0.0009,0.005001,25.7033,25.7032,9.999999999976694e-05,0.0003890551018731566
0.0088,0.001,0.005001,25.7776,25.7774,0.00019999999999953388,0.0007758674197734705
0.0088,0.0011,0.005001,25.8507,25.8505,0.00019999999999953388,0.0007736734401758025
0.0088,0.0012,0.005001,25.9225,25.9224,9.999999999976694e-05,0.00038576526183725754
0.0088,0.0013,0.005001,25.993,25.9928,0.00019999999999953388,0.0007694379255935299
0.0088,0.0014,0.005001,26.0621,26.0619,0.00019999999999953388,0.0007673978689343
0.0088,0.0015,0.005001,26.1296,26.1294,0.00019999999999953388,0.0007654154675139545
0.0088,0.0016,0.005001,26.1955,26.1953,0.00019999999999953388,0.0007634899123877242
0.0088,0.0017,0.005001,26.2598,26.2596,0.00019999999999953388,0.0007616204236114756
0.0088,0.0018,0.005001,26.3224,26.3222,0.00019999999999953388,0.000759809135943251
0.0088,0.0019,0.005001,26.3833,26.383,0.0002999999999993008,0.0011370829274552064
0.0088,0.002,0.005001,26.4423,26.4421,0.00019999999999953388,0.0007563638563949669
0.0088,0.0021,0.005001,26.4995,26.4993,0.00019999999999953388,0.0007547312213420116
0.0088,0.0022,0.005001,26.5548,26.5546,0.00019999999999953388,0.0007531595041179989
0.0088,0.0023,0.005001,26.6082,26.608,0.00019999999999953388,0.0007516479882123796
0.0088,0.0024,0.005001,26.6597,26.6594,0.0002999999999993008,0.0011252939830504079
0.0088,0.0025,0.005001,26.7092,26.7089,0.0002999999999993008,0.0011232084824678
0.0088,0.0026,0.005001,26.7567,26.7565,0.00019999999999953388,0.0007474763330288355
0.0088,0.0027,0.005001,26.8023,26.8021,0.00019999999999953388,0.0007462046167661971
0.0088,0.0028,0.005001,26.8459,26.8456,0.0002999999999993008,0.0011174890765416308
0.0088,0.0029,0.005001,26.8874,26.8872,0.00019999999999953388,0.0007438428408828167
0.0088,0.003,0.005001,26.927,26.9268,0.00019999999999953388,0.0007427489137279551
0.0088,0.0031,0.005001,26.9646,26.9644,0.00019999999999953388,0.000741713209168786
0.0088,0.0032,0.005001,27.0002,27.0,0.00019999999999953388,0.000740735253811181
0.0088,0.0033,0.005001,27.0338,27.0336,0.00019999999999953388,0.0007398146024588718
0.0088,0.0034,0.005001,27.0655,27.0652,0.0002999999999993008,0.001108422161051116
0.0088,0.0035,0.005001,27.0951,27.0949,0.00019999999999953388,0.0007381408446528211
0.0088,0.0036,0.005001,27.1228,27.1225,0.00030000000000285354,0.0011060804931749026
0.0088,0.0037,0.005001,27.1485,27.1482,0.0002999999999993008,0.0011050334272585587
0.0088,0.0038,0.005001,27.1723,27.172,0.0002999999999993008,0.0011040655373276823
0.0088,0.0039,0.005001,27.1941,27.1938,0.0002999999999993008,0.00110318046929036
0.0088,0.004,0.005001,27.214,27.2137,0.0002999999999993008,0.0011023737781997863
0.0088,0.0041,0.005001,27.2319,27.2316,0.0002999999999993008,0.0011016491688030945
0.0088,0.0042,0.005001,27.2479,27.2477,0.0002000000000030866,0.000734001519394446
0.0088,0.0043,0.005001,27.2621,27.2618,0.0002999999999993008,0.0011004288004199598
0.0088,0.0044,0.005001,27.2743,27.274,0.0002999999999993008,0.001099936570321841
0.0088,0.0045,0.005001,27.2847,27.2843,0.00039999999999906777,0.001466023082529964
0.0088,0.0046,0.005001,27.2931,27.2928,0.0002999999999993008,0.0010991789133491243
0.0088,0.0047,0.005001,27.2997,27.2994,0.00030000000000285354,0.0010989131748804658
0.0088,0.0048,0.005001,27.3044,27.304,0.0004000000000026205,0.001464965353578932
0.0088,0.0049,0.005001,27.3072,27.3068,0.0004000000000026205,0.001464815140338833
0.0088,0.005,0.005001,27.3081,27.3078,0.0002999999999993008,0.0010985751480304007
0.0088,0.0051,0.005001,27.3072,27.3068,0.0004000000000026205,0.001464815140338833
0.0088,0.0052,0.005001,27.3044,27.304,0.0004000000000026205,0.001464965353578932
0.0088,0.0053,0.005001,27.2997,27.2994,0.00030000000000285354,0.0010989131748804658
0.0088,0.0054,0.005001,27.2932,27.2928,0.00039999999999906777,0.0014655665147328021
0.0088,0.0055,0.005001,27.2848,27.2843,0.0004999999999988347,0.0018325221368630754
0.0088,0.0056,0.005001,27.2744,27.274,0.00039999999999906777,0.001466576716624575
0.0088,0.0057,0.005001,27.2622,27.2618,0.00039999999999906777,0.0014672330186083775
0.0088,0.0058,0.005001,27.2481,27.2477,0.0004000000000026205,0.0014679922636903337
0.0088,0.0059,0.005001,27.2321,27.2316,0.0004999999999988347,0.001836068463316514
0.0088,0.006,0.005001,27.2141,27.2137,0.00039999999999906777,0.001469826303273131
0.0088,0.0061,0.005001,27.1942,27.1938,0.00039999999999906777,0.0014709018834863797
0.0088,0.0062,0.005001,27.1724,27.172,0.00039999999999906777,0.0014720819655203554
0.0088,0.0063,0.005001,27.1487,27.1482,0.0005000000000023874,0.00184170881111202
0.0088,0.0064,0.005001,27.123,27.1225,0.0005000000000023874,0.0018434538952268149
0.0088,0.0065,0.005001,27.0954,27.0949,0.0005000000000023874,0.0018453316799248913
0.0088,0.0066,0.005001,27.0657,27.0652,0.0004999999999988347,0.0018473566174117657
0.0088,0.0067,0.005001,27.0341,27.0336,0.0004999999999988347,0.001849515981663219
0.0088,0.0068,0.005001,27.0005,27.0,0.0004999999999988347,0.0018518175589297095
0.0088,0.0069,0.005001,26.9649,26.9644,0.0004999999999988347,0.0018542623929583132
0.0088,0.007,0.005001,26.9273,26.9268,0.0004999999999988347,0.0018568515967022918
0.0088,0.0071,0.005001,26.8877,26.8872,0.0004999999999988347,0.0018595863536070999
0.0088,0.0072,0.005001,26.8461,26.8456,0.0004999999999988347,0.0018624679189856855
0.0088,0.0073,0.005001,26.8026,26.8021,0.0005000000000023874,0.001865490661362587
0.0088,0.0074,0.005001,26.757,26.7565,0.0005000000000023874,0.0018686698807877146
0.0088,0.0075,0.005001,26.7095,26.7089,0.0005999999999986017,0.0022463917332731023
0.0088,0.0076,0.005001,26.6599,26.6594,0.0004999999999988347,0.0018754759020056938
0.0088,0.0077,0.005001,26.6085,26.608,0.0004999999999988347,0.001879098784218637
0.0088,0.0078,0.005001,26.5551,26.5546,0.0004999999999988347,0.0018828774886888615
0.0088,0.0079,0.005001,26.4997,26.4993,0.00039999999999906777,0.001509451050385675
0.0088,0.008,0.005001,26.4425,26.4421,0.00039999999999906777,0.001512716271150809
0.0088,0.0081,0.005001,26.3835,26.383,0.0005000000000023874,0.0018951238463523357
0.0088,0.0082,0.005001,26.3226,26.3222,0.0004000000000026205,0.0015196067257892659
0.0088,0.0083,0.005001,26.2601,26.2596,0.0005000000000023874,0.0019040293068281096
0.0088,0.0084,0.005001,26.1957,26.1953,0.00039999999999906777,0.0015269681665275314
0.0088,0.0085,0.005001,26.1298,26.1294,0.00039999999999906777,0.0015308192179008353
0.0088,0.0086,0.005001,26.0622,26.0619,0.0002999999999993008,0.0011510923866722277
0.0088,0.0087,0.005001,25.9932,25.9928,0.0004000000000026205,0.0015388640105974067
0.0088,0.0088,0.005001,25.9227,25.9224,0.0002999999999993008,0.001157286856690427
0.0088,0.0089,0.005001,25.8508,25.8505,0.0002999999999993008,0.0011605056710016295
0.0088,0.009,0.005001,25.7777,25.7774,0.0002999999999993008,0.0011637966149008222
0.0088,0.0091,0.005001,25.7034,25.7032,0.00019999999999953388,0.0007781071764806451
0.0088,0.0092,0.005001,25.6281,25.6278,0.0002999999999993008,0.001170590094463847
0.0088,0.0093,0.005001,25.5517,25.5515,0.00019999999999953388,0.0007827267853001016
0.0088,0.0094,0.005001,25.4746,25.4744,0.00019999999999953388,0.0007850957424239283
0.0088,0.0095,0.005001,25.3966,25.3965,9.999999999976694e-05,0.0003937534945613311
0.0088,0.0096,0.005001,25.3181,25.3179,0.00019999999999953388,0.0007899486928305284
0.0088,0.0097,0.005001,25.239,25.2389,9.999999999976694e-05,0.00039621221125941194
0.0088,0.0098,0.005001,25.1595,25.1595,0.0,0.0
0.0088,0.0099,0.005001,25.0798,25.0798,0.0,0.0
0.0088,0.01,0.005001,25.0,25.0,0.0,0.0
0.0089,0.0,0.005001,25.0,25.0,0.0,0.0
0.0089,0.0001,0.005001,25.0736,25.0736,0.0,0.0
0.0089,0.0002,0.005001,25.1471,25.1471,0.0,0.0
0.0089,0.0003,0.005001,25.2204,25.2203,9.999999999976694e-05,0.00039650441705826623
0.0089,0.0004,0.005001,25.2933,25.2932,9.999999999976694e-05,0.0003953616175025125
0.0089,0.0005,0.005001,25.3657,25.3656,9.999999999976694e-05,0.0003942331573729998
0.0089,0.0006,0.005001,25.4375,25.4374,9.999999999976694e-05,0.00039312039311946147
0.0089,0.0007,0.005001,25.5087,25.5086,9.999999999976694e-05,0.0003920231136818538
0.0089,0.0008,0.005001,25.5791,25.579,9.999999999976694e-05,0.0003909441692622611
0.0089,0.0009,0.005001,25.6486,25.6484,0.00019999999999953388,0.0007797696560417571
0.0089,0.001,0.005001,25.7171,25.7169,0.00019999999999953388,0.000777692663634415
0.0089,0.0011,0.005001,25.7845,25.7843,0.00019999999999953388,0.000775659795611806
0.0089,0.0012,0.005001,25.8507,25.8505,0.00019999999999953388,0.0007736734401758025
0.0089,0.0013,0.005001,25.9157,25.9155,0.00019999999999953388,0.0007717329649576365
0.0089,0.0014,0.005001,25.9793,25.9792,9.999999999976694e-05,0.0003849218416191472
0.0089,0.0015,0.005001,26.0416,26.0414,0.00019999999999953388,0.0007680019660832139
0.0089,0.0016,0.005001,26.1024,26.1022,0.00019999999999953388,0.0007662130685282819
0.0089,0.0017,0.005001,26.1617,26.1615,0.00019999999999953388,0.0007644763146107717
0.0089,0.0018,0.005001,26.2194,26.2192,0.00019999999999953388,0.0007627939617211922
0.0089,0.0019,0.005001,26.2755,26.2753,0.00019999999999953388,0.0007611653441400784
0.0089,0.002,0.005001,26.3299,26.3297,0.00019999999999953388,0.0007595927063890342
0.0089,0.0021,0.005001,26.3826,26.3824,0.00019999999999953388,0.0007580753981773074
0.0089,0.0022,0.005001,26.4336,26.4334,0.00019999999999953388,0.0007566127958338113
0.0089,0.0023,0.005001,26.4828,26.4826,0.00019999999999953388,0.0007552071533203677
0.0089,0.0024,0.005001,26.5302,26.53,0.00019999999999953388,0.0007538578676358502
0.0089,0.0025,0.005001,26.5759,26.5757,0.00019999999999953388,0.0007525615313104217
0.0089,0.0026,0.005001,26.6197,26.6195,0.0002000000000030866,0.0007513232681175186
0.0089,0.0027,0.005001,26.6617,26.6615,0.00019999999999953388,0.0007501397135198671
0.0089,0.0028,0.005001,26.7019,26.7016,0.0002999999999993008,0.0011235155550701997
0.0089,0.0029,0.005001,26.7402,26.74,0.0002000000000030866,0.0007479375621838248
0.0089,0.003,0.005001,26.7767,26.7764,0.00030000000000285354,0.0011203770442318969
0.0089,0.0031,0.005001,26.8113,26.8111,0.00019999999999953388,0.0007459541312787013
0.0089,0.0032,0.005001,26.8441,26.8439,0.00019999999999953388,0.000745042672317293
